word,shift_t1,shift_t2,shift_t3,shift_t4,shift_t5,shift_t6,shift_t7,shift_t8,shift_t9,shift_t10,shift_t11
politicians,0.3610866665840149,0.3345437049865722,0.3070318698883056,0.2752968668937683,0.3497055768966675,0.3295184373855591,0.2949351072311401,0.2898342609405517,0.317027747631073,0.2774662375450134,0.3392065763473511
lies,0.2968311905860901,0.3049315810203552,0.2693063616752624,0.3078815937042236,0.2754791975021362,0.3392212390899658,0.3064175248146057,0.3234983682632446,0.2541446685791015,0.2560306787490845,0.3250006437301636
lie,0.3300638198852539,0.3022104501724243,0.2951046824455261,0.3337624669075012,0.3029602169990539,0.3215516805648803,0.3201990127563476,0.2914275527000427,0.2591923475265503,0.2538697719573974,0.3163106441497803
wage,0.2362778186798095,0.1501200199127197,0.1672109365463256,0.217536449432373,0.2435702681541443,0.3118031620979309,0.2822509407997131,0.2603145837783813,0.2375231981277465,0.1868031620979309,0.260725736618042
bush,0.2574524879455566,0.2002447843551635,0.1878225207328796,0.2362112402915954,0.3166163563728332,0.2870482206344604,0.2670756578445434,0.3022125363349914,0.2289493083953857,0.2450260519981384,0.2695834636688232
citizens,0.304128885269165,0.2346444725990295,0.2616579532623291,0.294155478477478,0.3236076235771179,0.3248743414878845,0.2325473427772522,0.3034522533416748,0.2644364833831787,0.2873861789703369,0.3197767734527588
allowed,0.2651445269584656,0.2048015594482422,0.2848353385925293,0.288375973701477,0.3375305533409118,0.295704185962677,0.2902786135673523,0.3069968223571777,0.2665059566497803,0.2948302030563354,0.3506872057914734
attack,0.2457183003425598,0.3108143210411072,0.2678171396255493,0.3202208280563354,0.3081269264221191,0.2828865647315979,0.3275734186172485,0.3360128998756408,0.2559057474136352,0.2239001989364624,0.366849422454834
supreme,0.2734217643737793,0.2055636048316955,0.3008568286895752,0.2778507471084595,0.3010128736495971,0.3068205118179321,0.2992947101593017,0.4071068167686462,0.250091552734375,0.2663862705230713,0.3689400553703308
justice,0.296667993068695,0.2330348491668701,0.2262781262397766,0.2597352266311645,0.2743642330169678,0.2870148420333862,0.2597901821136474,0.2891997694969177,0.2608600854873657,0.2546631097793579,0.2680193185806274
polls,0.2870527505874634,0.2258702516555786,0.1868562698364257,0.1686517000198364,0.141494870185852,0.1908645629882812,0.2234189510345459,0.2111005187034607,0.1680300235748291,0.3110352754592895,0.2903106212615967
speech,0.3371977806091308,0.3240882158279419,0.3147811889648437,0.2873261570930481,0.2798007726669311,0.2704485654830932,0.2764416933059692,0.3340221643447876,0.2803888320922851,0.2646886110305786,0.3752737045288086
death,0.246768057346344,0.2055747509002685,0.2109565734863281,0.2918328046798706,0.2732959985733032,0.2468394041061401,0.2309997081756591,0.2391614317893982,0.1993069648742675,0.185484766960144,0.2682105898857116
force,0.3092819452285766,0.2731673717498779,0.2888026237487793,0.2841787338256836,0.3125941753387451,0.2935290932655334,0.299681544303894,0.2681497931480407,0.2343747615814209,0.2448905110359192,0.3636597394943237
countries,0.2343720197677612,0.2165165543556213,0.2392433881759643,0.2368979454040527,0.2629571557044983,0.2996017932891845,0.2875471711158752,0.2987964153289795,0.2477218508720398,0.2540127038955688,0.2865000367164612
income,0.207148790359497,0.1708378195762634,0.1649410724639892,0.1917917728424072,0.2101877331733703,0.196463942527771,0.2217525243759155,0.2026833891868591,0.2096343636512756,0.1784523129463195,0.2455261945724487
nation,0.339734673500061,0.2715429067611694,0.2777085304260254,0.3603971600532532,0.3360896110534668,0.329439640045166,0.2988674640655517,0.3359936475753784,0.2402807474136352,0.2668670415878296,0.3364247679710388
joe,0.348166286945343,0.1832364797592163,0.2237147092819214,0.3217628002166748,0.3082690238952636,0.3307538032531738,0.2869759202003479,0.3282675147056579,0.3375660181045532,0.3390134572982788,0.3641412258148193
amendment,0.229337453842163,0.1597850322723388,0.1683840155601501,0.1587593555450439,0.2733256816864013,0.2465895414352417,0.2464216351509094,0.2388900518417358,0.2475535869598388,0.2256624102592468,0.2077381610870361
paying,0.1950747966766357,0.1491355895996093,0.1667009592056274,0.184044599533081,0.2057428359985351,0.2173621654510498,0.2124849557876587,0.2185878157615661,0.2146061658859253,0.1960192918777465,0.1913487911224365
russian,,0.4076944589614868,0.2717794179916382,0.2475600242614746,0.391934871673584,0.2465101480484008,0.2893605232238769,0.2858794331550598,0.289166510105133,0.374548852443695,0.3609884977340698
covid,,,,,,,,,0.2587218880653381,0.2409796118736267,0.3385264873504638
numbers,0.3056550025939941,0.2316714525222778,0.2699387669563293,0.2423861026763916,0.2577092051506042,0.2972514629364013,0.2369187474250793,0.2790759205818176,0.2104591131210327,0.1962044239044189,0.3317093849182129
population,0.2774109840393066,0.239719808101654,0.1897294521331787,0.2049938440322876,0.2859511971473694,0.2741471529006958,0.2422908544540405,0.2185540795326233,0.2130724787712097,0.2045533657073974,0.2770622968673706
wall,0.2122766971588134,0.1856580972671508,0.1609623432159423,0.2438771724700927,0.3371437788009643,0.2907025814056396,0.2390557527542114,0.1699998378753662,0.1970720887184143,0.2467489242553711,0.3342081308364868
racism,0.2891058325767517,0.2315877676010131,0.2397008538246154,0.2783099412918091,0.3419955372810364,0.3266375064849853,0.3230147361755371,0.3807699084281921,0.3291902542114258,0.2825427055358886,0.3497658967971802
th,0.2630243897438049,0.1745821237564087,0.227110743522644,0.2210791110992431,0.2616205215454101,0.2630669474601745,0.2797769904136657,0.2507345676422119,0.2424601316452026,0.224203884601593,0.2080467343330383
florida,0.2975677251815796,0.2371763586997985,0.2009018659591674,0.2325199842453003,0.3826597929000854,0.3032914996147156,0.3628188371658325,0.3272246122360229,0.2426274418830871,0.2792044878005981,0.4182937145233154
freedom,0.3088078498840332,0.279862642288208,0.2655444145202636,0.2609750032424927,0.3634895086288452,0.3033980131149292,0.3453097939491272,0.3293648362159729,0.2891309857368469,0.2985782623291015,0.3667854070663452
gay,0.2145062685012817,0.2071236371994018,0.2153701782226562,0.2281514406204223,0.2935948371887207,0.3213463425636291,0.3035765886306762,0.2725319862365722,0.2609010934829712,0.237768292427063,
debt,0.1676576137542724,0.1739629507064819,0.2153438925743103,0.1820476055145263,0.2488935589790344,0.2477591633796692,0.2070626020431518,0.2266219854354858,0.1806936264038086,0.1624675989151001,0.1999654769897461
kill,0.3037467002868652,0.2482004761695861,0.2403082847595214,0.2679147124290466,0.3696901798248291,0.258256733417511,0.2798842191696167,0.3359068632125854,0.2756929397583008,0.2421324253082275,0.2872732877731323
criminal,0.2540524005889892,0.2443026304244995,0.2878352403640747,0.317392349243164,0.3355811834335327,0.3173969984054565,0.3116130828857422,0.2977988719940185,0.307769775390625,0.2577648758888244,0.3617098331451416
winning,0.2452239394187927,0.2328987717628479,0.1625888347625732,0.2175322771072387,0.1631582379341125,0.2153547406196594,0.3028666377067566,0.3240554332733154,0.2289344668388366,0.2172275781631469,0.2216289043426513
view,0.2632968425750732,0.2470419406890869,0.2408708333969116,0.2707138657569885,0.2740163207054138,0.2896881699562073,0.3346641659736633,0.2937042713165283,0.2377163171768188,0.293502926826477,0.4986393451690674
workers,0.2839106917381286,0.2527547478675842,0.2751203179359436,0.2756085395812988,0.2935726642608642,0.2817205786705017,0.2267392873764038,0.2837674617767334,0.236539602279663,0.2238049507141113,0.2851085662841797
religious,0.2841311693191528,0.2785153985023498,0.2609988451004028,0.2278755903244018,0.3098374009132385,0.3069947957992553,0.3289803266525268,0.3167808651924133,0.2631148099899292,0.2507772445678711,0.3148516416549682
statement,0.2618347406387329,0.2362497448921203,0.248757779598236,0.2623348236083984,0.2711777091026306,0.2532830834388733,0.2786262631416321,0.2382040619850158,0.2277796268463134,0.2526336908340454,0.3058556318283081
ban,0.2723709344863891,0.2058786153793335,0.2169957756996154,0.2286807298660278,0.2484813928604126,0.2847987413406372,0.2491117715835571,0.2910539507865906,0.2636639475822449,0.2684898972511291,0.3462207317352295
views,0.2441307306289672,0.2399457693099975,0.2416574358940124,0.2072990536689758,0.2845957279205322,0.3621680736541748,0.2674559950828552,0.2806888818740845,0.2441260814666748,0.2844076752662658,0.2655051946640014
foreign,0.3404601812362671,0.3339067697525024,0.3379343748092651,0.3710240125656128,0.3107297420501709,0.2897819876670837,0.2627561092376709,0.2940400242805481,0.2879055738449096,0.2605482935905456,0.3587613105773926
presidency,0.2738397121429443,0.1620087027549743,0.1849806308746338,0.235436737537384,0.2823361754417419,0.3240530490875244,0.2924678325653076,0.2976707816123962,0.257475733757019,0.2828413844108581,0.2458474040031433
legislation,0.2593770027160644,0.2054002285003662,0.1747719049453735,0.223263680934906,0.2607665061950683,0.2550026178359985,0.264911949634552,0.2716096639633178,0.2665971517562866,0.2103367447853088,0.2254810333251953
false,0.2686526775360107,0.2471073269844055,0.226422905921936,0.2250075340270996,0.2937585115432739,0.2542688846588135,0.2255029678344726,0.2852175235748291,0.2395583987236023,0.2618792057037353,0.3041644096374511
electoral,0.2263695001602172,0.1401037573814392,0.1104923486709594,0.1500474214553833,0.242810845375061,0.2567826509475708,0.1977296471595764,0.2090944051742553,0.1871988773345947,0.1906999349594116,0.166966438293457
climate,0.3252652287483215,0.2216981649398803,0.1667990684509277,0.2480123043060302,0.3067260384559631,0.2396070957183838,0.2543615102767944,0.2372133731842041,0.3378909826278686,0.2738068103790283,0.329975426197052
fraud,0.2956146597862243,0.2917593717575073,0.1878360509872436,0.2467521429061889,0.3045912981033325,0.2802726626396179,0.2825297117233276,0.2851917147636413,0.2647273540496826,0.2633976936340332,0.2631639242172241
protect,0.2508192062377929,0.2245822548866272,0.2339118123054504,0.2822735905647278,0.268964409828186,0.2905629277229309,0.2950948476791382,0.29051673412323,0.2644400596618652,0.2286210060119629,0.3595150113105774
dumb,0.2829459309577942,0.2485660314559936,0.2193078994750976,0.2607576251029968,0.3146562576293945,0.3237926959991455,0.3068205118179321,0.3276327848434448,0.2163231372833252,0.2300344109535217,
warren,0.2896851301193237,0.3538157939910888,0.3366600275039673,0.3312487006187439,0.4188021421432495,0.4443356990814209,0.3414501547813415,0.3547792434692383,0.3637481331825256,0.4010177850723266,0.3608267307281494
dnc,0.3290622234344482,0.2664830684661865,0.2680883407592773,0.3020422458648681,0.4245454668998718,0.3755897283554077,0.3450486660003662,0.3356286287307739,0.3301851749420166,0.4460213184356689,0.343827486038208
crimes,0.2460803389549255,0.1981922388076782,0.2033310532569885,0.234167218208313,0.3632848858833313,0.3103183507919311,0.2775140404701233,0.2818379402160644,0.2448247075080871,0.2215369343757629,0.2732724547386169
religion,0.2812390923500061,0.2828094959259033,0.3611114025115967,0.2984436750411987,0.2870796918869018,0.3162578344345093,0.3454760313034057,0.368291437625885,0.3309866786003113,0.3604599833488464,0.3828298449516296
leader,0.3940916061401367,0.2175575494766235,0.3420976400375366,0.2666682004928589,0.3140285015106201,0.315378725528717,0.3057689666748047,0.3241922855377197,0.2625445127487182,0.2873232364654541,0.327905535697937
putin,,,0.2627908587455749,0.2937605381011963,0.3042518496513366,0.2636028528213501,0.3054056167602539,0.3177391290664673,0.2624557018280029,0.2987763881683349,0.3021069765090942
minority,0.3360645771026611,0.258664608001709,0.2866361737251282,0.2762781381607055,0.3127884864807129,0.3143659830093384,0.3592066764831543,0.2995257377624511,0.2712661623954773,0.316584825515747,0.2860884666442871
sides,0.2455719113349914,0.1923596858978271,0.172276496887207,0.1955523490905761,0.2164031863212585,0.2420549392700195,0.2245428562164306,0.2192954421043396,0.2424830198287964,0.2679150104522705,0.285235583782196
twitter,0.2516325712203979,0.2962165474891662,0.2178336381912231,0.2303436994552612,0.3073692321777344,0.2826502323150635,0.2807328701019287,0.2425769567489624,0.2756782174110412,0.3100812435150146,0.3598074913024902
favor,0.2948647737503052,0.2804428339004516,0.2399851679801941,0.2190449237823486,0.270837128162384,0.2479318380355835,0.279166579246521,0.3494166135787964,0.2826226949691772,0.4020196199417114,0.3649273514747619
dem,0.3211782574653625,0.1689109802246093,0.1984468698501587,0.2184224128723144,0.3525020480155945,0.4629757404327392,0.4072186946868896,0.3300378322601318,0.3455898761749267,0.3424218893051147,0.3348023891448974
propaganda,0.3069448471069336,0.2311168313026428,0.2797384262084961,0.3005115985870361,0.3235512375831604,0.34572833776474,0.3521394729614258,0.3101512789726257,0.2429640293121338,0.26405930519104,0.3497446179389953
discussion,0.2242771387100219,0.1923162341117859,0.2315738797187805,0.2482615709304809,0.1977924108505249,0.2219886779785156,0.1701488494873047,0.2245174646377563,0.27319997549057,0.2355011105537414,0.3373851776123047
moderate,0.2665769457817077,0.2240713834762573,0.2589078545570373,0.3124212026596069,0.2937794327735901,0.3415479660034179,0.2801651954650879,0.3006405830383301,0.2939392328262329,0.3153516054153442,0.3183891773223877
evil,0.3652289509773254,0.3117812275886535,0.2968344092369079,0.3456979990005493,0.3276343941688537,0.2972221970558166,0.3730487823486328,0.3049289584159851,0.2782166004180908,0.3149861693382263,0.4063897132873535
california,0.3848668336868286,0.3098325729370117,0.2948389053344726,0.3055810928344726,0.3496122360229492,0.3616228103637695,0.4126443862915039,0.3556928038597107,0.3643614053726196,0.2756761908531189,0.4478911161422729
idiot,0.3489902019500732,0.244064450263977,0.2593448162078857,0.2835359573364258,0.3496542572975158,0.2609704136848449,0.2834200859069824,0.3047592639923095,0.3104063272476196,0.2717305421829223,
defense,0.2223581671714782,0.212592601776123,0.2248387336730957,0.2474177479743957,0.305174708366394,0.298084020614624,0.3023809194564819,0.2801982760429382,0.2266772389411926,0.2359716892242431,0.2950730323791504
senator,0.2795917391777038,0.2172361016273498,0.2369272112846374,0.2335111498832702,0.3359010815620422,0.2802791595458984,0.3389744162559509,0.3012896776199341,0.2737694382667541,0.284676194190979,0.2967306971549988
shot,0.2660844326019287,0.1791883111000061,0.1993240714073181,0.2478423118591308,0.2558026313781738,0.3080421686172485,0.286212146282196,0.2912021279335022,0.2685961723327636,0.2164908647537231,0.3253170251846313
individual,0.3180359005928039,0.2148903608322143,0.2702181339263916,0.3662447333335876,0.3566299676895141,0.3761302232742309,0.3164522647857666,0.3675949573516845,0.3433417677879333,0.303475022315979,0.3398877382278442
fake,0.4178894758224487,0.2917994260787964,0.2907235622406006,0.3430240154266357,0.4480922222137451,0.3282122611999511,0.373104453086853,0.3581788539886474,0.3560398817062378,0.3155097365379333,0.442978024482727
conspiracy,0.3184114098548889,0.1602879762649536,0.2008498907089233,0.2166255712509155,0.2499726414680481,0.2354507446289062,0.2569578289985657,0.2896502017974853,0.2377992272377014,0.2521432638168335,0.2835811972618103
weapons,0.2802573442459106,0.1886388063430786,0.2414568662643432,0.2470325231552124,0.2606638669967651,0.2860611081123352,0.2330571413040161,0.2878121733665466,0.2505316138267517,0.2317461967468261,0.3568331003189087
fighting,0.3574438095092773,0.2270219922065735,0.253894567489624,0.26479172706604,0.3447097539901733,0.3554327487945556,0.2581527829170227,0.3383068442344665,0.2805091142654419,0.2869918942451477,0.2899942398071289
mental,0.2593988180160522,0.1626539826393127,0.2178655862808227,0.2213522791862487,0.3111019134521484,0.2849536538124084,0.2530102133750915,0.2439082860946655,0.2228004336357116,0.1829105615615844,0.280803918838501
wins,0.3007602095603943,0.1659492254257202,0.1966608762741089,0.1839507222175598,0.2201099395751953,0.3270003199577331,0.2710119485855102,0.2940520048141479,0.2422472238540649,0.3137474060058594,0.1885970830917358
christian,0.2955600023269653,0.3039340376853943,0.3174262046813965,0.2944604754447937,0.370475172996521,0.4269672632217407,0.3515545129776001,0.3714926242828369,0.3116086721420288,0.2745462656021118,0.3615912199020386
ballot,0.2660748362541199,0.206516146659851,0.1172482967376709,0.1357612013816833,0.2151253223419189,0.2471437454223632,0.2262607812881469,0.2461618185043335,0.1845529079437255,0.2434570789337158,0.248826265335083
investigation,0.3238987922668457,0.2943494319915771,0.1810678243637085,0.2050701379776001,0.2598837614059448,0.2054022550582885,0.174585223197937,0.1855477094650268,0.1649188995361328,0.242938756942749,0.2557994127273559
mass,0.38711678981781,0.2920393943786621,0.3648025393486023,0.4135458469390869,0.3424850702285766,0.364537239074707,0.3337924480438232,0.3159641027450561,0.2708667516708374,0.2577043771743774,0.3529011011123657
result,0.3125038146972656,0.2583887577056885,0.3359761238098144,0.3131434917449951,0.3023808002471924,0.3422586917877197,0.3790208101272583,0.3059359788894653,0.2822951674461365,0.2803347110748291,0.3639829158782959
agenda,0.3008545637130737,0.258807361125946,0.2596840858459472,0.3306788206100464,0.3131124973297119,0.2997276186943054,0.2647703289985657,0.3189666867256164,0.3110907077789306,0.2473291158676147,0.3126348257064819
surprised,0.2830121517181396,0.2025427222251892,0.2035578489303589,0.2356814742088318,0.2534276247024536,0.2491906285285949,0.2393000125885009,0.2223644256591797,0.254349946975708,0.2449784874916076,0.260592520236969
prison,0.2969482541084289,0.2344282865524292,0.1990158557891845,0.2713785171508789,0.3450344800949096,0.2905523777008056,0.2740911245346069,0.2397521734237671,0.2084277272224426,0.2164899110794067,0.2428623437881469
cases,0.3371126651763916,0.2296583652496338,0.2276465892791748,0.2823008298873901,0.3346893787384033,0.2812181711196899,0.2835755348205566,0.3291962146759033,0.2249987125396728,0.2735881805419922,0.3474554419517517
impeachment,,0.3491744995117187,0.2873613238334656,,0.2519606351852417,0.2551261186599731,0.2462698817253112,0.2068719863891601,0.2687439918518066,0.2234323024749755,0.2519329786300659
progressives,0.3472490906715393,0.2750595808029175,0.3206601738929748,0.3556265830993652,0.4985227584838867,0.4697372913360595,0.4345297217369079,0.4590908288955688,0.329184889793396,0.3799597024917602,0.3706434965133667
judge,0.3750773668289184,0.3290072679519653,0.2948276996612549,0.3289101719856262,0.363746702671051,0.3245323300361633,0.3099252581596374,0.2945430278778076,0.2768979072570801,0.2521268129348755,0.3214516639709472
medical,0.2035057544708252,0.2230755090713501,0.1820361614227295,0.2451643943786621,0.2283246517181396,0.2622925639152527,0.2795590162277221,0.2208937406539917,0.2336836457252502,0.2323068380355835,0.280980110168457
percent,0.3620480298995971,0.2384675741195678,0.237611174583435,0.2839856147766113,0.2652190327644348,0.3100209236145019,0.3233388662338257,0.3380446434020996,0.2963895797729492,0.2695239186286926,0.2979376316070556
governor,0.3110204935073852,0.1779523491859436,0.1765655279159546,0.195108950138092,0.3006229996681213,0.2999613285064697,0.2758184671401977,0.2902603149414062,0.2584103345870971,0.2340563535690307,0.2762268185615539
city,0.3008985519409179,0.2871633768081665,0.2494648694992065,0.3260600566864013,0.333553671836853,0.3510904908180237,0.3639315366744995,0.3274136781692505,0.2618805766105652,0.2726777791976928,0.3610433936119079
primaries,0.2596837878227234,0.1368210911750793,0.1578133106231689,0.1687480211257934,0.2233834862709045,0.2895798683166504,0.2620922327041626,0.2613754868507385,0.3177356719970703,0.3645627498626709,0.2076953053474426
defend,0.2838509082794189,0.1749101877212524,0.2089694142341613,0.2562809586524963,0.2959129810333252,0.3476208448410034,0.3276731967926025,0.3037721514701843,0.262927770614624,0.2902547121047973,0.3319540023803711
ignorant,0.2691681385040283,0.2365931868553161,0.1974145174026489,0.2640058994293213,0.3344446420669555,0.2696768045425415,0.3016093969345093,0.2805817723274231,0.2600381374359131,0.2529361248016357,0.3119575977325439
presidents,0.3014563322067261,0.3194613456726074,0.1883331537246704,0.3101404905319214,0.2642605304718017,0.2837350368499756,0.30567067861557,0.2635477185249328,0.2300316095352172,0.2678831815719604,0.2901924848556518
senators,0.2916112542152405,0.2204576134681701,0.1726504564285278,0.1894052028656005,0.29164719581604,0.3262507319450378,0.2886649370193481,0.3034506440162658,0.2524057626724243,0.2540117502212524,0.2071214914321899
fascist,0.3180699944496155,0.2815017700195312,0.2651827335357666,0.1945855617523193,0.3507193922996521,0.3678028583526611,0.3717092275619507,0.4333451986312866,0.3308323621749878,0.378765344619751,0.389899730682373
wealth,0.2246289253234863,0.2269032597541809,0.2208192348480224,0.2132637500762939,0.2911832332611084,0.2585282325744629,0.2709941864013672,0.2491244077682495,0.2196952700614929,0.2223250269889831,0.2763456702232361
opinions,0.2338819503784179,0.2248052358627319,0.2146284580230713,0.1873486042022705,0.2585399150848388,0.2611037492752075,0.2514647245407104,0.2558279037475586,0.2219204902648925,0.2361932396888733,0.2794816493988037
funding,0.3102716207504272,0.2365434169769287,0.2563773393630981,0.2252017259597778,0.3248777985572815,0.369653046131134,0.3210394382476806,0.2753428220748901,0.2719615697860718,0.2916609048843384,0.334417462348938
science,0.2809333801269531,0.225057303905487,0.233336329460144,0.2396199107170105,0.2837531566619873,0.3145797848701477,0.3307202458381653,0.2951905727386474,0.2829126715660095,0.2385876178741455,0.361497163772583
threat,0.3149310350418091,0.2153136730194091,0.2500671744346618,0.2326217889785766,0.3107835650444031,0.2645863890647888,0.3225905895233154,0.3013979196548462,0.2192199230194091,0.250531792640686,0.2746632099151611
proof,0.3005196452140808,0.2361845970153808,0.2185799479484558,0.2489132285118103,0.3052693605422973,0.2544671297073364,0.2616636157035827,0.2257324457168579,0.2667474150657654,0.2509505748748779,0.3292109966278076
china,0.3594526648521423,0.2639544606208801,0.2973946928977966,0.2962818145751953,0.3185927867889404,0.282537579536438,0.2984176874160766,0.3077691793441772,0.2759878039360046,0.408842921257019,0.3443855047225952
banned,0.3034590482711792,0.2101303935050964,0.235287070274353,0.2351311445236206,0.2978132963180542,0.2838490605354309,0.2686846852302551,0.3510149717330932,0.252049446105957,0.2177531123161316,0.3988493680953979
values,0.3016696572303772,0.2559570670127868,0.2146869897842407,0.2571520805358886,0.2634592056274414,0.316098690032959,0.3007910847663879,0.2676694393157959,0.280453085899353,0.2834445238113403,0.2788264751434326
movement,0.3067498803138733,0.2520157098770141,0.2572526931762695,0.3144555687904358,0.3623202443122864,0.3040934205055237,0.312191367149353,0.2978770732879638,0.3478732109069824,0.2540516853332519,0.3952960968017578
schools,0.2737882733345032,0.2513511180877685,0.2626127004623413,0.2571945190429687,0.3010672926902771,0.3114939928054809,0.2979456186294555,0.312007188796997,0.2728163003921509,0.2327848076820373,0.2418849468231201
reform,0.2459943294525146,0.2158491015434265,0.2383472323417663,0.2444179058074951,0.3176824450492859,0.3570416569709778,0.3991549611091614,0.4217184782028198,0.3454958200454712,0.3291264772415161,0.3412769436836242
obamas,0.2544898986816406,0.3374996781349182,0.2783824205398559,0.331439733505249,0.3625783920288086,0.2944595217704773,0.2713429927825928,0.3371258378028869,0.3362933397293091,0.3309141993522644,0.3333562016487121
poll,0.296054482460022,0.2082659602165222,0.2269840836524963,0.2522449493408203,0.2320430874824524,0.3196894526481628,0.2441407442092895,0.2918963432312011,0.2223544120788574,0.2427898645401001,0.2604565620422363
businesses,0.2226077318191528,0.194795548915863,0.1969515681266784,0.2595550417900085,0.222267210483551,0.2688078880310058,0.2609614729881286,0.3465331792831421,0.2248843908309936,0.2319839000701904,0.268145203590393
idiots,0.3323547840118408,0.3174372911453247,0.3436858654022217,0.3202614784240722,0.3579431772232055,0.2937405705451965,0.2741535902023315,0.3343116641044616,0.297706127166748,0.324300467967987,
killing,0.2437737584114074,0.262694776058197,0.2639824151992798,0.2604427933692932,0.317461609840393,0.3441176414489746,0.3352293968200683,0.3313838243484497,0.2682660222053528,0.3330369591712951,0.3738743662834167
mcconnell,,0.1921311616897583,0.1998690962791443,0.2580524682998657,0.3186935782432556,0.299668550491333,0.3345718383789062,0.2859990000724792,0.2692368626594543,0.2910839915275574,0.3048670887947082
jesus,0.2731333374977112,0.2193742394447326,0.2252448201179504,0.2609742879867553,0.3479588627815246,0.3094828128814697,0.2723676562309265,0.3845691680908203,0.2683069705963135,0.2962576150894165,0.2897392511367798
immigration,0.3804198503494262,0.3580373525619507,0.3871080875396728,0.3564375638961792,0.3468441963195801,0.2949824929237366,0.2742460966110229,0.3404324054718017,0.3517262935638428,0.2884989380836487,0.4596154689788818
culture,0.3420976996421814,0.2427133917808532,0.3139316439628601,0.3298130631446838,0.3380188941955566,0.3192964196205139,0.2968896627426147,0.2923791408538818,0.3056877255439758,0.2725116014480591,0.3333158493041992
leaders,0.4326346516609192,0.2542933225631714,0.287929892539978,0.3535831570625305,0.3368307948112488,0.4343370199203491,0.3558657169342041,0.3921844363212585,0.263559341430664,0.3176019191741943,0.2801660299301147
labor,0.2468098402023315,0.229267418384552,0.2263704538345337,0.2131849527359008,0.2840697169303894,0.2726733684539795,0.2459011077880859,0.2507193088531494,0.2861119508743286,0.238513708114624,0.3388128876686096
strategy,0.3562663197517395,0.2115232944488525,0.1937969923019409,0.2571386694908142,0.2805414199829101,0.298257827758789,0.2521153092384338,0.2918377518653869,0.2582969665527344,0.2763265967369079,0.3377647399902344
politician,0.3533164262771606,0.253147542476654,0.280070424079895,0.2815263867378235,0.2894724607467651,0.3471812605857849,0.337633728981018,0.3373703360557556,0.2688143253326416,0.2559701204299927,0.3286571502685547
faith,0.319577693939209,0.2669397592544555,0.2738649845123291,0.2778265476226806,0.3588231205940246,0.3005017638206482,0.2500226497650146,0.2598942518234253,0.2132869362831115,0.1918586492538452,0.2815375328063965
fbi,0.2637555599212646,0.2498577833175659,0.1699792742729187,0.2635642290115356,0.280301570892334,0.278089165687561,0.216971755027771,0.2885009050369262,0.3109313249588012,0.308896541595459,0.2901723384857178
immigrants,0.399601399898529,0.2956553101539612,0.3110525012016296,0.3083369731903076,0.3171833157539367,0.3258050680160522,0.272046148777008,0.3374828100204468,0.3104549646377563,0.3318535685539245,0.4147278070449829
georgia,0.2019289135932922,0.151478886604309,0.1884547472000122,0.2366202473640442,0.3210668563842773,0.3199454545974731,0.3385320901870727,0.3528153896331787,0.3575693368911743,0.2747123837471008,0.2636988162994385
trade,0.3093581199645996,0.2736912965774536,0.2599929571151733,0.2336761355400085,0.2654154896736145,0.2605302333831787,0.3004968166351318,0.2807501554489136,0.2916791439056396,0.2903724908828735,0.3729225397109985
welfare,0.2227907180786132,0.190597653388977,0.1926994323730468,0.2797308564186096,0.3125585913658142,0.2992231845855713,0.2340760231018066,0.2753364443778991,0.2502148747444153,0.2323733568191528,0.2929427027702331
york,0.2216787338256836,0.1858528852462768,0.1637232899665832,0.1775040626525879,0.2779816389083862,0.3202708959579468,0.2968969345092773,0.2858867645263672,0.2983806133270263,0.2802428007125854,0.242924153804779
assault,0.2428616881370544,0.188705563545227,0.2011862993240356,0.3167413473129272,0.2913058400154114,0.2925182580947876,0.2490197420120239,0.3142285346984863,0.2937637567520141,0.2888041138648987,0.3466364741325378
flag,0.3313279151916504,0.3250130414962768,0.2987169623374939,0.2494100332260131,0.3341230154037475,0.3186320066452026,0.2660586833953857,0.3062532544136047,0.2590547204017639,0.2205016613006591,0.288062572479248
paul,0.2675467729568481,0.1537740230560302,0.1378843784332275,0.2126060724258422,0.2130907773971557,0.30778568983078,0.3053531646728515,0.2898370027542114,0.3257772922515869,0.3352603912353515,0.3123502731323242
leadership,0.3972759842872619,0.2524497509002685,0.3071697950363159,0.29316246509552,0.3681128621101379,0.3416785001754761,0.325304627418518,0.3796560764312744,0.255942165851593,0.302180528640747,0.3767592906951904
nominee,0.2465183734893798,0.1014880537986755,0.1043634414672851,0.1758570671081543,0.2078361511230468,0.2247563600540161,0.2636659741401672,0.2867383956909179,0.246406078338623,0.3093738555908203,0.2038619518280029
violent,0.3145557045936584,0.2169251441955566,0.2250702381134033,0.2852151989936828,0.337784469127655,0.3119611740112304,0.2702048420906067,0.3322701454162597,0.2673302292823791,0.251678466796875,0.3236341476440429
medicare,0.2319599390029907,0.204816997051239,0.1879224777221679,0.1315392255783081,0.2355800867080688,0.2779072523117065,0.2661277055740356,0.2347995042800903,0.2216826677322387,0.2981652021408081,0.1358646154403686
extreme,0.3942593336105346,0.3130772113800049,0.2952942848205566,0.3141977190971374,0.3571137189865112,0.3830126523971557,0.3481124639511108,0.2971705198287964,0.2850116491317749,0.3221955299377441,0.3883734345436096
