word,trend,h,p,z,slope,n_obs
shooting,no trend,False,0.3502013891792956,0.9341987329938276,0.0023561045527458,11
county,no trend,False,0.3502013891792956,0.9341987329938276,0.0085522890090942,11
constitutional,no trend,False,0.3502013891792956,0.9341987329938276,0.0043046133858816,11
reagan,no trend,False,0.3502013891792956,0.9341987329938276,0.007046602666378,11
rightwing,no trend,False,0.3502013891792956,0.9341987329938276,0.0113265173775809,11
pelosi,no trend,False,0.3502013891792956,0.9341987329938276,0.0071937541166941,11
george,no trend,False,0.3502013891792956,0.9341987329938276,0.003087568283081,11
terrorist,no trend,False,0.3502013891792956,0.9341987329938276,0.008208155632019,11
drugs,no trend,False,0.3502013891792956,0.9341987329938276,0.008394569158554,11
bias,no trend,False,0.3502013891792956,0.9341987329938276,0.0052768290042877,11
enforcement,no trend,False,0.3502013891792956,0.9341987329938276,0.0064975917339324,11
radical,no trend,False,0.3502013891792956,0.9341987329938276,0.0044022117342267,11
ny,no trend,False,0.3502013891792956,0.9341987329938276,0.0024352669715881,11
criticism,no trend,False,0.3502013891792956,0.9341987329938276,0.006241038441658,11
victim,no trend,False,0.3502013891792956,0.9341987329938276,0.0046219825744629,11
attorney,no trend,False,0.3502013891792956,0.9341987329938276,0.0036389430363973,11
enemies,no trend,False,0.3502013891792956,-0.9341987329938276,-0.0035880804061889,11
officer,no trend,False,0.3502013891792956,0.9341987329938276,0.0071087649890354,11
cop,no trend,False,0.3502013891792956,0.9341987329938276,0.014807512362798,11
reelected,no trend,False,0.3502013891792956,0.9341987329938276,0.0066857784986495,11
unconstitutional,no trend,False,0.3502013891792956,0.9341987329938276,0.0032235913806491,11
unpopular,no trend,False,0.3502013891792956,0.9341987329938276,0.0038398653268814,11
shooter,no trend,False,0.3502013891792956,0.9341987329938276,0.0034514835902622,11
eligible,no trend,False,0.3502013891792956,0.9341987329938276,0.0046847263971964,11
speeches,no trend,False,0.3502013891792956,0.9341987329938276,0.0053432285785675,11
blatantly,no trend,False,0.3502013891792956,0.9341987329938276,0.0076673030853271,11
enact,no trend,False,0.3502013891792956,0.9341987329938276,0.0101354047656059,11
tweet,no trend,False,0.3710933695226974,0.8944271909999159,0.0126670002937316,10
classified,no trend,False,0.3710933695226974,0.8944271909999159,0.0186677745410374,10
clown,no trend,False,0.3710933695226974,0.8944271909999159,0.0111445122294955,10
cabinet,no trend,False,0.3710933695226974,0.8944271909999159,0.0084232773099626,10
rubio,no trend,False,0.3710933695226974,0.8944271909999159,0.0091411074002583,10
trump,no trend,False,0.4362749288405292,-0.778498944161523,-0.0069197501455034,11
right,no trend,False,0.4362749288405292,0.778498944161523,0.0043399095535278,11
president,no trend,False,0.4362749288405292,-0.778498944161523,-0.0039265652497609,11
obama,no trend,False,0.4362749288405292,-0.778498944161523,-0.0050162408086988,11
political,no trend,False,0.4362749288405292,-0.778498944161523,-0.003354899585247,11
sanders,no trend,False,0.4362749288405292,0.778498944161523,0.0070810317993164,11
candidate,no trend,False,0.4362749288405292,0.778498944161523,0.0029228499957493,11
racist,no trend,False,0.4362749288405292,0.778498944161523,0.0046148538589477,11
bill,no trend,False,0.4362749288405292,-0.778498944161523,-0.003593236207962,11
jobs,no trend,False,0.4362749288405292,0.778498944161523,0.0050702393054962,11
united,no trend,False,0.4362749288405292,-0.778498944161523,-0.0044545605778694,11
abortion,no trend,False,0.4362749288405292,0.778498944161523,0.0051794052124023,11
illegal,no trend,False,0.4362749288405292,-0.778498944161523,-0.002853981086186,11
choice,no trend,False,0.4362749288405292,-0.778498944161523,-0.0007272124290466,11
bush,no trend,False,0.4362749288405292,0.778498944161523,0.0047674604824611,11
attack,no trend,False,0.4362749288405292,0.778498944161523,0.0047032535076141,11
false,no trend,False,0.4362749288405292,0.778498944161523,0.0021892488002777,11
wins,no trend,False,0.4362749288405292,0.778498944161523,0.0075977245966593,11
prison,no trend,False,0.4362749288405292,-0.778498944161523,-0.0054085910320282,11
progressives,no trend,False,0.4362749288405292,0.778498944161523,0.0040555198987325,11
ignorant,no trend,False,0.4362749288405292,0.778498944161523,0.0033492786543709,11
presidents,no trend,False,0.4362749288405292,-0.778498944161523,-0.0032520956463284,11
china,no trend,False,0.4362749288405292,0.778498944161523,0.0042987863222758,11
culture,no trend,False,0.4362749288405292,-0.778498944161523,-0.0042604953050613,11
prices,no trend,False,0.4362749288405292,0.778498944161523,0.0036051935619778,11
romney,no trend,False,0.4362749288405292,0.778498944161523,0.0080143383571079,11
church,no trend,False,0.4362749288405292,0.778498944161523,0.0022092660268147,11
anti,no trend,False,0.4362749288405292,0.778498944161523,0.0047133763631184,11
fund,no trend,False,0.4362749288405292,0.778498944161523,0.0012420217196146,11
terrorists,no trend,False,0.4362749288405292,0.778498944161523,0.0029043704271316,11
career,no trend,False,0.4362749288405292,-0.778498944161523,-0.009004384279251,11
christians,no trend,False,0.4362749288405292,0.778498944161523,0.0046200901269912,11
loans,no trend,False,0.4362749288405292,-0.778498944161523,-0.0014979124069213,11
stance,no trend,False,0.4362749288405292,0.778498944161523,0.0042832046747207,11
abortions,no trend,False,0.4362749288405292,0.778498944161523,0.003024023771286,11
bible,no trend,False,0.4362749288405292,0.778498944161523,0.0034452676773071,11
liberalism,no trend,False,0.4362749288405292,0.778498944161523,0.0058650374412536,11
identity,no trend,False,0.4362749288405292,0.778498944161523,0.0038830935955047,11
liberty,no trend,False,0.4362749288405292,0.778498944161523,0.0039627313613891,11
billionaires,no trend,False,0.4362749288405292,0.778498944161523,0.0061556696891785,11
conservatism,no trend,False,0.4362749288405292,0.778498944161523,0.0083776031221662,11
disease,no trend,False,0.4362749288405292,0.778498944161523,0.0043470039963722,11
electorate,no trend,False,0.4362749288405292,0.778498944161523,0.0051676988601684,11
homes,no trend,False,0.4362749288405292,0.778498944161523,0.0067301477704729,11
protesters,no trend,False,0.4362749288405292,0.778498944161523,0.0068347283772059,11
brainwashed,no trend,False,0.4362749288405292,0.778498944161523,0.0091900825500488,11
diversity,no trend,False,0.4362749288405292,0.778498944161523,0.0031974554061889,11
pregnancy,no trend,False,0.4362749288405292,0.778498944161523,0.004960869039808,11
tyranny,no trend,False,0.4362749288405292,-0.778498944161523,-0.0074072054454258,11
morality,no trend,False,0.4362749288405292,0.778498944161523,0.0031874060630798,11
charity,no trend,False,0.4362749288405292,0.778498944161523,0.0095772504806518,11
oppression,no trend,False,0.4362749288405292,0.778498944161523,0.0106513925961085,11
doctrine,no trend,False,0.4362749288405292,0.778498944161523,0.0062969326972961,11
putin,no trend,False,0.4655121698741866,0.7298004491997617,0.0022614683423723,9
immigrant,no trend,False,0.4655121698741866,-0.7298004491997617,-0.0035964419444401,9
incompetence,no trend,False,0.4655121698741866,0.7298004491997617,0.0060213128725687,9
patriotic,no trend,False,0.4655121698741866,0.7298004491997617,0.0075255455005736,9
republicans,no trend,False,0.5334165134726945,0.6227991553292184,0.0054982423782348,11
government,no trend,False,0.5334165134726945,0.6227991553292184,0.0030615925788879,11
win,no trend,False,0.5334165134726945,-0.6227991553292184,-0.0033396482467651,11
agree,no trend,False,0.5334165134726945,0.6227991553292184,0.0032060841719309,11
world,no trend,False,0.5334165134726945,0.6227991553292184,0.00369274020195,11
rights,no trend,False,0.5334165134726945,0.6227991553292184,0.0014047523339589,11
guns,no trend,False,0.5334165134726945,0.6227991553292184,0.0054977759718895,11
fox,no trend,False,0.5334165134726945,-0.6227991553292184,-0.003246384859085,11
actual,no trend,False,0.5334165134726945,0.6227991553292184,0.0030592799186706,11
elected,no trend,False,0.5334165134726945,0.6227991553292184,0.0010973960161209,11
civil,no trend,False,0.5334165134726945,-0.6227991553292184,-0.0047918558120727,11
administration,no trend,False,0.5334165134726945,-0.6227991553292184,-0.0017419656117757,11
constitution,no trend,False,0.5334165134726945,0.6227991553292184,0.0019712703568594,11
death,no trend,False,0.5334165134726945,-0.6227991553292184,-0.0025112479925155,11
nation,no trend,False,0.5334165134726945,-0.6227991553292184,-0.0009112656116485,11
christian,no trend,False,0.5334165134726945,0.6227991553292184,0.003429639339447,11
percent,no trend,False,0.5334165134726945,0.6227991553292184,0.0038820430636406,11
banned,no trend,False,0.5334165134726945,0.6227991553292184,0.006793703351702,11
corruption,no trend,False,0.5334165134726945,0.6227991553292184,0.0039990723133087,11
destroy,no trend,False,0.5334165134726945,0.6227991553292184,0.002556562423706,11
nazis,no trend,False,0.5334165134726945,0.6227991553292184,0.0041509668032328,11
represent,no trend,False,0.5334165134726945,0.6227991553292184,0.0023913621902465,11
politically,no trend,False,0.5334165134726945,0.6227991553292184,0.0023431844181484,11
cops,no trend,False,0.5334165134726945,0.6227991553292184,0.0040140211582183,11
nations,no trend,False,0.5334165134726945,0.6227991553292184,0.0034663932664053,11
dc,no trend,False,0.5334165134726945,0.6227991553292184,0.0039696948868887,11
gender,no trend,False,0.5334165134726945,0.6227991553292184,0.0041526079177856,11
garbage,no trend,False,0.5334165134726945,0.6227991553292184,0.0044500231742858,11
allies,no trend,False,0.5334165134726945,0.6227991553292184,0.0003610551357269,11
terrorism,no trend,False,0.5334165134726945,0.6227991553292184,0.0037563443183898,11
punishment,no trend,False,0.5334165134726945,0.6227991553292184,0.003404825925827,11
nyc,no trend,False,0.5334165134726945,0.6227991553292184,0.002465804417928,11
administrations,no trend,False,0.5334165134726945,0.6227991553292184,0.0028983652591705,11
taxpayer,no trend,False,0.5334165134726945,0.6227991553292184,0.0007071495056152,11
stats,no trend,False,0.5334165134726945,0.6227991553292184,0.0134522403989519,11
idiot,no trend,False,0.5915050369949166,0.5366563145999494,0.0026900321245193,10
idiots,no trend,False,0.5915050369949166,-0.5366563145999494,-0.0028187377112252,10
combat,no trend,False,0.5915050369949166,0.5366563145999494,0.0033175945281982,10
impeached,no trend,False,0.6021675277481957,0.5212860351426869,0.0030258127621241,9
oath,no trend,False,0.6021675277481957,-0.5212860351426869,-0.0024813423554102,9
vote,no trend,False,0.640428787412791,-0.4670993664969137,-0.0012184977531433,11
party,no trend,False,0.640428787412791,-0.4670993664969137,-0.0034703612327575,11
election,no trend,False,0.640428787412791,0.4670993664969137,0.001561164855957,11
america,no trend,False,0.640428787412791,-0.4670993664969137,-0.0035067200660705,11
tax,no trend,False,0.640428787412791,0.4670993664969137,0.0011876622835795,11
democrat,no trend,False,0.640428787412791,0.4670993664969137,0.0019625902175903,11
public,no trend,False,0.640428787412791,0.4670993664969137,0.0012217164039611,11
dems,no trend,False,0.640428787412791,0.4670993664969137,0.00291736636843,11
congress,no trend,False,0.640428787412791,-0.4670993664969137,-0.001795470714569,11
supporters,no trend,False,0.640428787412791,0.4670993664969137,0.0025485873222351,11
health,no trend,False,0.640428787412791,0.4670993664969137,0.0004221349954604,11
healthcare,no trend,False,0.640428787412791,0.4670993664969137,0.0022648572921753,11
absolutely,no trend,False,0.640428787412791,0.4670993664969137,0.0036027431488037,11
children,no trend,False,0.640428787412791,-0.4670993664969137,-0.0012124180793762,11
facts,no trend,False,0.640428787412791,-0.4670993664969137,-0.0011146068572998,11
russia,no trend,False,0.640428787412791,0.4670993664969137,0.0031421118312411,11
citizens,no trend,False,0.640428787412791,0.4670993664969137,0.0023241937160491,11
force,no trend,False,0.640428787412791,-0.4670993664969137,-0.0035346075892448,11
numbers,no trend,False,0.640428787412791,-0.4670993664969137,-0.0037970117160252,11
population,no trend,False,0.640428787412791,-0.4670993664969137,-0.0014814833799997,11
religious,no trend,False,0.640428787412791,0.4670993664969137,0.0023144880930582,11
statement,no trend,False,0.640428787412791,0.4670993664969137,0.0015084346135457,11
crimes,no trend,False,0.640428787412791,0.4670993664969137,0.0029180869460105,11
individual,no trend,False,0.640428787412791,0.4670993664969137,0.0036549965540568,11
fake,no trend,False,0.640428787412791,0.4670993664969137,0.0035408820424761,11
fighting,no trend,False,0.640428787412791,0.4670993664969137,0.0036003589630127,11
wealth,no trend,False,0.640428787412791,0.4670993664969137,0.0015102128187815,11
obamas,no trend,False,0.640428787412791,0.4670993664969137,0.0024420022964476,11
medicare,no trend,False,0.640428787412791,0.4670993664969137,0.002409381525857,11
executive,no trend,False,0.640428787412791,0.4670993664969137,0.0012550098555428,11
obamacare,no trend,False,0.640428787412791,0.4670993664969137,0.008043885231018,11
capital,no trend,False,0.640428787412791,0.4670993664969137,0.0020625326368543,11
students,no trend,False,0.640428787412791,0.4670993664969137,0.0035346150398254,11
disgusting,no trend,False,0.640428787412791,-0.4670993664969137,-0.0045691579580307,11
rally,no trend,False,0.640428787412791,-0.4670993664969137,-0.0063202977180481,11
europe,no trend,False,0.640428787412791,0.4670993664969137,0.0028677582740783,11
fed,no trend,False,0.640428787412791,-0.4670993664969137,-0.0006501853466033,11
east,no trend,False,0.640428787412791,0.4670993664969137,0.0035144537687301,11
donors,no trend,False,0.640428787412791,0.4670993664969137,0.001895248889923,11
believing,no trend,False,0.640428787412791,0.4670993664969137,0.0037311400685991,11
illegally,no trend,False,0.640428787412791,0.4670993664969137,0.0039251089096069,11
threatening,no trend,False,0.640428787412791,0.4670993664969137,0.0064563080668449,11
extremists,no trend,False,0.640428787412791,0.4670993664969137,0.0043878455956776,11
peaceful,no trend,False,0.640428787412791,-0.4670993664969137,-0.0031905695796012,11
incompetent,no trend,False,0.640428787412791,-0.4670993664969137,-0.002468432698931,11
hispanic,no trend,False,0.640428787412791,-0.4670993664969137,-0.0059133569399515,11
justified,no trend,False,0.640428787412791,0.4670993664969137,0.0042641758918762,11
worship,no trend,False,0.640428787412791,0.4670993664969137,0.0019229352474212,11
blamed,no trend,False,0.640428787412791,0.4670993664969137,0.0037978649139404,11
patients,no trend,False,0.640428787412791,0.4670993664969137,0.0040650169054667,11
holocaust,no trend,False,0.640428787412791,-0.4670993664969137,-0.0027910073598225,11
winner,no trend,False,0.7205147871362552,-0.3577708763999663,-0.0006244182586669,10
hypocrites,no trend,False,0.7205147871362552,0.3577708763999663,0.001965514251164,10
veteran,no trend,False,0.7544541774940892,0.3127716210856122,0.0072684188683827,9
state,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0038953423500061,11
gop,no trend,False,0.7554968749288828,0.3113995776646092,0.0041246414184569,11
biden,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0014311790466308,11
voting,no trend,False,0.7554968749288828,0.3113995776646092,0.0018379092216491,11
gun,no trend,False,0.7554968749288828,0.3113995776646092,0.00135178565979,11
law,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0015866607427597,11
american,no trend,False,0.7554968749288828,-0.3113995776646092,-0.004257309436798,11
conservative,no trend,False,0.7554968749288828,0.3113995776646092,0.0025391152926853,11
hate,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0038704127073288,11
politics,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0015879571437835,11
laws,no trend,False,0.7554968749288828,0.3113995776646092,0.0011720210313796,11
history,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0012184083461761,11
elections,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0010530233383178,11
economy,no trend,False,0.7554968749288828,0.3113995776646092,0.0014630854129791,11
fight,no trend,False,0.7554968749288828,0.3113995776646092,0.0006819566090901,11
texas,no trend,False,0.7554968749288828,0.3113995776646092,0.0017055571079254,11
god,no trend,False,0.7554968749288828,0.3113995776646092,0.0020180419087409,11
middle,no trend,False,0.7554968749288828,0.3113995776646092,0.0017284154891967,11
violence,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0008022710680961,11
lies,no trend,False,0.7554968749288828,0.3113995776646092,0.0014750063419341,11
justice,no trend,False,0.7554968749288828,0.3113995776646092,0.0005349516868591,11
polls,no trend,False,0.7554968749288828,0.3113995776646092,0.0026647249857584,11
amendment,no trend,False,0.7554968749288828,0.3113995776646092,0.0013646568570818,11
th,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0017556888716561,11
kill,no trend,False,0.7554968749288828,0.3113995776646092,0.0018472671508789,11
workers,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0009781122207641,11
poll,no trend,False,0.7554968749288828,0.3113995776646092,0.0021493554115295,11
leaders,no trend,False,0.7554968749288828,-0.3113995776646092,-0.004061758518219,11
violent,no trend,False,0.7554968749288828,0.3113995776646092,0.0025306344032287,11
border,no trend,False,0.7554968749288828,-0.3113995776646092,-0.001081109046936,11
deaths,no trend,False,0.7554968749288828,0.3113995776646092,0.0016498863697052,11
theory,no trend,False,0.7554968749288828,0.3113995776646092,0.0051342844963073,11
nazi,no trend,False,0.7554968749288828,0.3113995776646092,0.0008501708507537,11
scotus,no trend,False,0.7554968749288828,0.3113995776646092,0.003265951360975,11
nuclear,no trend,False,0.7554968749288828,0.3113995776646092,0.0020125657320022,11
crisis,no trend,False,0.7554968749288828,0.3113995776646092,0.0016585886478424,11
proud,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0013414422670999,11
enemy,no trend,False,0.7554968749288828,-0.3113995776646092,-0.0010006768362862,11
ted,no trend,False,0.7554968749288828,0.3113995776646092,0.0044340888659159,11
educated,no trend,False,0.7554968749288828,0.3113995776646092,0.0015702162470136,11
peace,no trend,False,0.7554968749288828,0.3113995776646092,0.001471847295761,11
deficit,no trend,False,0.7554968749288828,0.3113995776646092,0.0033366935593741,11
mccain,no trend,False,0.7554968749288828,0.3113995776646092,0.0028323133786519,11
disaster,no trend,False,0.7554968749288828,0.3113995776646092,0.0010593831539154,11
dictator,no trend,False,0.7554968749288828,0.3113995776646092,0.0012028932571411,11
justices,no trend,False,0.7554968749288828,0.3113995776646092,0.0020882844924926,11
legislature,no trend,False,0.7554968749288828,0.3113995776646092,0.0032384594281514,11
christianity,no trend,False,0.7554968749288828,0.3113995776646092,0.0006785988807678,11
protesting,no trend,False,0.7554968749288828,0.3113995776646092,0.0017613371213277,11
disingenuous,no trend,False,0.7554968749288828,0.3113995776646092,0.0071088671684265,11
dictatorship,no trend,False,0.7554968749288828,0.3113995776646092,0.0018681064248085,11
morals,no trend,False,0.7554968749288828,0.3113995776646092,0.0027849409315321,11
russian,no trend,False,0.8580276569875211,0.1788854381999831,0.0028978486855824,10
dumb,no trend,False,0.8580276569875211,0.1788854381999831,0.0019200444221496,10
cruz,no trend,False,0.8580276569875211,-0.1788854381999831,-0.0039511084556579,10
counties,no trend,False,0.8580276569875211,0.1788854381999831,0.0012871176004409,10
lawsuit,no trend,False,0.8580276569875211,0.1788854381999831,0.00047267973423,10
colleges,no trend,False,0.8580276569875211,-0.1788854381999831,-9.053945541381836e-05,10
republican,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0010162989298502,11
democratic,no trend,False,0.8762696636277618,0.1556997888323046,0.0010035336017608,11
news,no trend,False,0.8762696636277618,0.1556997888323046,0.0010414208684648,11
liberal,no trend,False,0.8762696636277618,0.1556997888323046,0.0012565255165099,11
americans,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0007950961589812,11
federal,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0007104107311793,11
evidence,no trend,False,0.8762696636277618,0.1556997888323046,0.0008652508258819,11
community,no trend,False,0.8762696636277618,0.1556997888323046,0.0037341647677951,11
democracy,no trend,False,0.8762696636277618,0.1556997888323046,0.0011117458343505,11
police,no trend,False,0.8762696636277618,0.1556997888323046,0.0024117946624755,11
winning,no trend,False,0.8762696636277618,0.1556997888323046,0.0004682093858718,11
leader,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0017740130424499,11
minority,no trend,False,0.8762696636277618,0.1556997888323046,0.0007592678070068,11
mental,no trend,False,0.8762696636277618,0.1556997888323046,0.0008224745591481,11
result,no trend,False,0.8762696636277618,0.1556997888323046,0.0011850595474242,11
agenda,no trend,False,0.8762696636277618,0.1556997888323046,0.0008767247200012,11
cases,no trend,False,0.8762696636277618,0.1556997888323046,0.001034277677536,11
threat,no trend,False,0.8762696636277618,0.1556997888323046,0.0005580357142857,11
schools,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0010517968071831,11
politician,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0012270331382751,11
leadership,no trend,False,0.8762696636277618,0.1556997888323046,0.001441071430842,11
jail,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0005691051483153,11
student,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0010355710983276,11
damage,no trend,False,0.8762696636277618,0.1556997888323046,0.0023232102394103,11
union,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0011111348867416,11
usa,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0013379951318104,11
insane,no trend,False,0.8762696636277618,0.1556997888323046,0.0037399530410766,11
murder,no trend,False,0.8762696636277618,0.1556997888323046,0.0004739686846733,11
filibuster,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0012465715408324,11
judges,no trend,False,0.8762696636277618,0.1556997888323046,0.0009656283590528,11
congressional,no trend,False,0.8762696636277618,0.1556997888323046,0.0017573237419128,11
protest,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0021400111062186,11
hitler,no trend,False,0.8762696636277618,0.1556997888323046,0.0024870733420054,11
treason,no trend,False,0.8762696636277618,0.1556997888323046,0.0008600950241088,11
israel,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0009339153766632,11
republic,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0004481077194213,11
hospital,no trend,False,0.8762696636277618,0.1556997888323046,0.0017207364241282,11
chinese,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0008422334988911,11
jury,no trend,False,0.8762696636277618,0.1556997888323046,0.0010643601417541,11
slaves,no trend,False,0.8762696636277618,-0.1556997888323046,-0.0006527304649353,11
trumps,no trend,False,0.9169652366288644,0.1042572070285373,0.0020789489859626,9
ukraine,no trend,False,0.9169652366288644,-0.1042572070285373,-0.0027643442153931,9
riots,no trend,False,0.9169652366288644,0.1042572070285373,0.0034305999676386,9
people,no trend,False,1.0,0.0,-0.0014064460992813,11
us,no trend,False,1.0,0.0,-0.0020765264828999,11
democrats,no trend,False,1.0,0.0,2.5093555450439453e-05,11
country,no trend,False,1.0,0.0,-0.0012329071760177,11
care,no trend,False,1.0,0.0,0.0003999571005503,11
voters,no trend,False,1.0,0.0,0.0002956986427306,11
hillary,no trend,False,1.0,0.0,0.0008824041911533,11
free,no trend,False,1.0,0.0,0.0006589974675859,11
control,no trend,False,1.0,0.0,-0.0011370852589607,11
black,no trend,False,1.0,0.0,0.0001618180956159,11
court,no trend,False,1.0,0.0,-0.0005484521389007,11
million,no trend,False,1.0,0.0,0.0003969243594578,11
current,no trend,False,1.0,0.0,-0.0004442632198333,11
society,no trend,False,1.0,0.0,0.000327706336975,11
crime,no trend,False,1.0,0.0,-0.00060875415802,11
debt,no trend,False,1.0,0.0,0.000961525099618,11
electoral,no trend,False,1.0,0.0,0.0024170024054391,11
evil,no trend,False,1.0,0.0,0.0001292626063028,11
governor,no trend,False,1.0,0.0,-0.0006616711616515,11
senators,no trend,False,1.0,0.0,8.985400199876259e-06,11
extreme,no trend,False,1.0,0.0,-0.0005885899066924,11
washington,no trend,False,1.0,0.0,-0.0028635774339948,11
land,no trend,False,1.0,0.0,-0.0001984664372035,11
narrative,no trend,False,1.0,0.0,0.0009021759033202,11
officials,no trend,False,1.0,0.0,-0.000501682360967,11
courts,no trend,False,1.0,0.0,0.0009231686592102,11
wages,no trend,False,1.0,0.0,0.0002871870994567,11
turnout,no trend,False,1.0,0.0,5.8263540267944336e-05,11
unemployment,no trend,False,1.0,0.0,-7.399916648863914e-05,11
iraq,no trend,False,1.0,0.0,-0.001490831375122,11
gerrymandering,no trend,False,1.0,0.0,0.0025418698787689,10
ignorance,no trend,False,1.0,0.0,0.0007708668708801,11
nixon,no trend,False,1.0,0.0,1.7583370208754112e-05,11
housing,no trend,False,1.0,0.0,-0.0001373648643493,11
loan,no trend,False,1.0,0.0,-0.0017129659652709,11
protests,no trend,False,1.0,0.0,-0.0003426611423492,11
womens,no trend,False,1.0,0.0,-7.861852645874023e-05,11
stimulus,no trend,False,1.0,0.0,0.0007407665252685,10
outrage,no trend,False,1.0,0.0,0.0011249542236328,11
jewish,no trend,False,1.0,0.0,-0.0008370214038425,11
flags,no trend,False,1.0,0.0,-0.0002564340829849,9
catholic,no trend,False,1.0,0.0,-0.0006013512611389,11
terror,no trend,False,1.0,0.0,0.0001483410596847,10
donald,insufficient_data,False,,,,8
covid,insufficient_data,False,,,,3
pandemic,insufficient_data,False,,,,3
bidens,insufficient_data,False,,,,4
desantis,insufficient_data,False,,,,4
pence,insufficient_data,False,,,,7
mitch,insufficient_data,False,,,,8
vaccine,insufficient_data,False,,,,6
maga,insufficient_data,False,,,,7
virus,insufficient_data,False,,,,3
capitol,insufficient_data,False,,,,8
mueller,insufficient_data,False,,,,5
delegates,insufficient_data,False,,,,7
trans,insufficient_data,False,,,,8
insurrection,insufficient_data,False,,,,4
coup,insufficient_data,False,,,,7
vaccinated,insufficient_data,False,,,,5
hillarys,insufficient_data,False,,,,8
aoc,insufficient_data,False,,,,5
antifa,insufficient_data,False,,,,6
kavanaugh,insufficient_data,False,,,,4
pardon,insufficient_data,False,,,,8
kamala,insufficient_data,False,,,,7
vaccines,insufficient_data,False,,,,8
coronavirus,insufficient_data,False,,,,2
tucker,insufficient_data,False,,,,5
libs,insufficient_data,False,,,,7
mccarthy,insufficient_data,False,,,,8
overturn,insufficient_data,False,,,,8
unity,insufficient_data,False,,,,7
supremacists,insufficient_data,False,,,,8
supremacy,insufficient_data,False,,,,8
confederate,insufficient_data,False,,,,8
schumer,insufficient_data,False,,,,6
riot,insufficient_data,False,,,,8
populist,insufficient_data,False,,,,8
nato,insufficient_data,False,,,,8
refugees,insufficient_data,False,,,,7
allegations,insufficient_data,False,,,,8
woke,insufficient_data,False,,,,6
cdc,insufficient_data,False,,,,7
gaetz,insufficient_data,False,,,,4
hoax,insufficient_data,False,,,,6
unite,insufficient_data,False,,,,7
transgender,insufficient_data,False,,,,7
ubi,insufficient_data,False,,,,5
altright,insufficient_data,False,,,,6
cohen,insufficient_data,False,,,,5
immunity,insufficient_data,False,,,,7
abrams,insufficient_data,False,,,,4
flu,insufficient_data,False,,,,4
judiciary,insufficient_data,False,,,,8
dictators,insufficient_data,False,,,,8
authoritarianism,insufficient_data,False,,,,7
castro,insufficient_data,False,,,,8
mandates,insufficient_data,False,,,,5
inauguration,insufficient_data,False,,,,6
campaigned,insufficient_data,False,,,,7
giuliani,insufficient_data,False,,,,5
trafficking,insufficient_data,False,,,,5
latinos,insufficient_data,False,,,,6
msm,insufficient_data,False,,,,7
protestors,insufficient_data,False,,,,6
patriots,insufficient_data,False,,,,8
breitbart,insufficient_data,False,,,,8
cuomo,insufficient_data,False,,,,4
censorship,insufficient_data,False,,,,8
sheep,insufficient_data,False,,,,7
vaccination,insufficient_data,False,,,,1
fauci,insufficient_data,False,,,,2
manafort,insufficient_data,False,,,,6
shapiro,insufficient_data,False,,,,6
audit,insufficient_data,False,,,,5
elites,insufficient_data,False,,,,8
unarmed,insufficient_data,False,,,,8
federally,insufficient_data,False,,,,7
infected,insufficient_data,False,,,,2
epstein,insufficient_data,False,,,,3
christie,insufficient_data,False,,,,7
nbc,insufficient_data,False,,,,7
scalia,insufficient_data,False,,,,7
felons,insufficient_data,False,,,,8
pedophile,insufficient_data,False,,,,5
daca,insufficient_data,False,,,,5
rioters,insufficient_data,False,,,,2
antisemitic,insufficient_data,False,,,,6
unvaccinated,insufficient_data,False,,,,1
homosexuality,insufficient_data,False,,,,8
gaslighting,insufficient_data,False,,,,4
overturning,insufficient_data,False,,,,4
pope,insufficient_data,False,,,,8
narratives,insufficient_data,False,,,,8
nfl,insufficient_data,False,,,,6
constitutionally,insufficient_data,False,,,,8
schiff,insufficient_data,False,,,,6
floyd,insufficient_data,False,,,,2
afghan,insufficient_data,False,,,,1
vaccinations,insufficient_data,False,,,,5
herd,insufficient_data,False,,,,3
